rowNum,Property_Unique_Number,Version_Number,Address,Price,Bed_Rooms,Property_Type,Property_Url,Agent_Name,Property_Status,Status_Date,Featured,Run_Date,Location
3137,138951170,1,"Crossways, Sutton, SM2",700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138951170#/?channel=RES_BUY,"Your Move, Sutton",Initial entry,2023-08-22,,2023-10-21,"Sutton, Surrey"
3138,138951170,2,"Crossways, Sutton, SM2",700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138951170#/?channel=RES_BUY,"Your Move, Sutton",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
2449,138954692,1,"Banstead Road, Banstead",1100000,4,Detached,https://www.rightmove.co.uk/properties/138954692#/?channel=RES_BUY,"The Personal Agent, Banstead",Initial entry,2023-08-22,,2023-10-21,"Sutton, Surrey"
2450,138954692,2,"Banstead Road, Banstead",1100000,4,Detached,https://www.rightmove.co.uk/properties/138954692#/?channel=RES_BUY,"The Personal Agent, Banstead",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
4167,138956507,1,"Sherborne Road, Sutton",550000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138956507#/?channel=RES_BUY,"Butlers, Sutton",Initial entry,2023-08-22,,2023-10-21,"Sutton, Surrey"
3663,138958031,1,"Johnsons Close, Carshalton",640000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138958031#/?channel=RES_BUY,"Cromwells Estate Agents, Carshalton Beeches",Initial entry,2023-08-22,,2023-10-21,"Sutton, Surrey"
3664,138958031,2,"Johnsons Close, Carshalton",625000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138958031#/?channel=RES_BUY,"Cromwells Estate Agents, Carshalton Beeches",Reduced,2023-09-11,,2023-10-21,"Sutton, Surrey"
3665,138958031,3,"Johnsons Close, Carshalton",615000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138958031#/?channel=RES_BUY,"Cromwells Estate Agents, Carshalton Beeches",Reduced,2023-10-03,,2023-10-21,"Sutton, Surrey"
3666,138958031,4,"Johnsons Close, Carshalton",615000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138958031#/?channel=RES_BUY,"Cromwells Estate Agents, Carshalton Beeches",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
1143,138963758,1,"Blenheim Road, Harrow, HA2",819950,5,Semi-Detached,https://www.rightmove.co.uk/properties/138963758#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-08-22,,2023-10-21,"Pinner, Middlesex"
1144,138963758,2,"Blenheim Road, Harrow, HA2",802950,5,Semi-Detached,https://www.rightmove.co.uk/properties/138963758#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-08-30,,2023-10-21,"Pinner, Middlesex"
1145,138963758,3,"Blenheim Road, Harrow, HA2",802950,5,Semi-Detached,https://www.rightmove.co.uk/properties/138963758#/?channel=RES_BUY,"Robsons, Pinner",UNDER OFFER,2023-10-21,,2023-10-21,"Pinner, Middlesex"
2299,138965264,1,"Sutton Lane, Banstead",1600000,7,Detached,https://www.rightmove.co.uk/properties/138965264#/?channel=RES_BUY,"Richard Saunders and Company, Banstead",Initial entry,2023-08-22,,2023-10-21,"Sutton, Surrey"
2300,138965264,2,"Sutton Lane, Banstead",1500000,7,Detached,https://www.rightmove.co.uk/properties/138965264#/?channel=RES_BUY,"Richard Saunders and Company, Banstead",Reduced,2023-10-20,,2023-10-21,"Sutton, Surrey"
3628,138973133,1,"Tonfield Road, Sutton, SM3",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138973133#/?channel=RES_BUY,"Burn & Warne, Sutton",Initial entry,2023-08-22,,2023-10-21,"Sutton, Surrey"
3629,138973133,2,"Tonfield Road, Sutton, SM3",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138973133#/?channel=RES_BUY,"Burn & Warne, Sutton",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
1095,138974891,1,"Kings Way, Harrow",900000,5,Detached,https://www.rightmove.co.uk/properties/138974891#/?channel=RES_BUY,"Gibbs Gillespie, Harrow Sales",Initial entry,2023-08-23,,2023-10-21,"Pinner, Middlesex"
1096,138974891,2,"Kings Way, Harrow",850000,5,Detached,https://www.rightmove.co.uk/properties/138974891#/?channel=RES_BUY,"Gibbs Gillespie, Harrow Sales",Reduced,2023-09-05,,2023-10-21,"Pinner, Middlesex"
4360,138974891,3,"Kings Way, Harrow",850000,5,Detached,https://www.rightmove.co.uk/properties/138974891#/?channel=RES_BUY,"Gibbs Gillespie, Harrow Sales",SOLD STC,2023-10-24,,2023-10-24,"Pinner, Middlesex"
1862,138984149,1,"Whitby Road, Ruislip, HA4",625000,3,Terraced,https://www.rightmove.co.uk/properties/138984149#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Initial entry,2023-08-23,,2023-10-21,"Pinner, Middlesex"
1863,138984149,2,"Whitby Road, Ruislip, HA4",625000,3,Terraced,https://www.rightmove.co.uk/properties/138984149#/?channel=RES_BUY,"Lawrence Rand, Ruislip",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
1698,138985295,1,"Oaklands Avenue, Oxhey Hall, Watford, Hertfordshire, WD19",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138985295#/?channel=RES_BUY,"Proffitt & Holt Partnership, Watford",Initial entry,2023-08-23,,2023-10-21,"Pinner, Middlesex"
1699,138985295,2,"Oaklands Avenue, Oxhey Hall, Watford, Hertfordshire, WD19",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138985295#/?channel=RES_BUY,"Proffitt & Holt Partnership, Watford",UNDER OFFER,2023-10-21,,2023-10-21,"Pinner, Middlesex"
3823,138988280,1,"Buckhurst Avenue, Carshalton, SM5",600000,3,End of Terrace,https://www.rightmove.co.uk/properties/138988280#/?channel=RES_BUY,"Goodfellows, Carshalton Beeches",Initial entry,2023-09-02,,2023-10-21,"Sutton, Surrey"
3824,138988280,2,"Buckhurst Avenue, Carshalton, SM5",600000,3,End of Terrace,https://www.rightmove.co.uk/properties/138988280#/?channel=RES_BUY,"Goodfellows, Carshalton Beeches",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
750,139002134,1,"Copse Wood Way, Northwood",1750000,3,Detached,https://www.rightmove.co.uk/properties/139002134#/?channel=RES_BUY,"Robsons, Northwood - Sales",Initial entry,2023-08-23,,2023-10-21,"Pinner, Middlesex"
751,139002134,2,"Copse Wood Way, Northwood",1750000,3,Detached,https://www.rightmove.co.uk/properties/139002134#/?channel=RES_BUY,"Robsons, Northwood - Sales",UNDER OFFER,2023-10-21,,2023-10-21,"Pinner, Middlesex"
1778,139005206,1,"Torcross Road, Ruislip",635000,4,House,https://www.rightmove.co.uk/properties/139005206#/?channel=RES_BUY,"Gibson Honey, Ruislip Manor",Initial entry,2023-08-31,,2023-10-21,"Pinner, Middlesex"
1779,139005206,2,"Torcross Road, Ruislip",635000,4,House,https://www.rightmove.co.uk/properties/139005206#/?channel=RES_BUY,"Gibson Honey, Ruislip Manor",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
1864,139018472,1,"Long Drive, Ruislip, HA4",695000,3,House,https://www.rightmove.co.uk/properties/139018472#/?channel=RES_BUY,"Robert Cooper & Co, Ruislip",Initial entry,2023-08-23,,2023-10-21,"Pinner, Middlesex"
1865,139018472,2,"Long Drive, Ruislip, HA4",650000,3,House,https://www.rightmove.co.uk/properties/139018472#/?channel=RES_BUY,"Robert Cooper & Co, Ruislip",Reduced,2023-09-14,,2023-10-21,"Pinner, Middlesex"
1866,139018472,3,"Long Drive, Ruislip, HA4",625000,3,House,https://www.rightmove.co.uk/properties/139018472#/?channel=RES_BUY,"Robert Cooper & Co, Ruislip",Reduced,2023-10-11,,2023-10-21,"Pinner, Middlesex"
1412,139019369,1,"Beverley Road, Ruislip",725000,4,End of Terrace,https://www.rightmove.co.uk/properties/139019369#/?channel=RES_BUY,"Gibson Honey, Ruislip Manor",Initial entry,2023-09-05,,2023-10-21,"Pinner, Middlesex"
1413,139019369,2,"Beverley Road, Ruislip",725000,4,End of Terrace,https://www.rightmove.co.uk/properties/139019369#/?channel=RES_BUY,"Gibson Honey, Ruislip Manor",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
1495,139019954,1,"Wayborne Grove, Ruislip, HA4",700000,4,House,https://www.rightmove.co.uk/properties/139019954#/?channel=RES_BUY,"Foxtons, Pinner",Initial entry,2023-08-23,,2023-10-21,"Pinner, Middlesex"
4180,139028093,1,"Kew Crescent, Cheam, Sutton, SM3",540000,3,Terraced,https://www.rightmove.co.uk/properties/139028093#/?channel=RES_BUY,"Andrews Estate Agents, North Cheam",Initial entry,2023-08-24,,2023-10-21,"Sutton, Surrey"
4181,139028093,2,"Kew Crescent, Cheam, Sutton, SM3",540000,3,Terraced,https://www.rightmove.co.uk/properties/139028093#/?channel=RES_BUY,"Andrews Estate Agents, North Cheam",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
3701,139042793,1,"High Beeches, Banstead",650000,3,Detached,https://www.rightmove.co.uk/properties/139042793#/?channel=RES_BUY,"Williams Harlow, Banstead",Initial entry,2023-08-24,,2023-10-21,"Sutton, Surrey"
3702,139042793,2,"High Beeches, Banstead",600000,3,Detached,https://www.rightmove.co.uk/properties/139042793#/?channel=RES_BUY,"Williams Harlow, Banstead",Reduced,2023-09-27,,2023-10-21,"Sutton, Surrey"
4134,139046297,1,"Torrington Way, Morden, SM4",550000,3,Terraced,https://www.rightmove.co.uk/properties/139046297#/?channel=RES_BUY,"Goodfellows, Morden",Initial entry,2023-08-24,,2023-10-21,"Sutton, Surrey"
4135,139046297,2,"Torrington Way, Morden, SM4",550000,3,Terraced,https://www.rightmove.co.uk/properties/139046297#/?channel=RES_BUY,"Goodfellows, Morden",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
3251,139050302,1,"Leechcroft Road, Wallington",680000,4,Semi-Detached,https://www.rightmove.co.uk/properties/139050302#/?channel=RES_BUY,"Barnard Marcus, Wallington",Initial entry,2023-08-24,,2023-10-21,"Sutton, Surrey"
3252,139050302,2,"Leechcroft Road, Wallington",680000,4,Semi-Detached,https://www.rightmove.co.uk/properties/139050302#/?channel=RES_BUY,"Barnard Marcus, Wallington",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
1283,139063829,1,"Raglan Gardens, Watford, WD19",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139063829#/?channel=RES_BUY,"Hamptons, Rickmansworth",Initial entry,2023-08-26,,2023-10-21,"Pinner, Middlesex"
4441,139063829,1,"Raglan Gardens, WATFORD, WD19",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139063829#/?channel=RES_BUY,"Hamptons, Rickmansworth",Initial entry,2023-08-26,,2023-10-30,"Pinner, Middlesex"
2914,139075187,1,"Rutherwyke Close, Stoneleigh",775000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139075187#/?channel=RES_BUY,"The Personal Agent, Stoneleigh",Initial entry,2023-08-24,,2023-10-21,"Sutton, Surrey"
2915,139075187,2,"Rutherwyke Close, Stoneleigh",775000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139075187#/?channel=RES_BUY,"The Personal Agent, Stoneleigh",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
902,139081718,1,"Five Fields Close, Watford, WD19",1100000,5,Detached,https://www.rightmove.co.uk/properties/139081718#/?channel=RES_BUY,"The Property Experts, London",Initial entry,2023-08-24,,2023-10-21,"Pinner, Middlesex"
1881,139085222,1,"Torbay Road, Harrow, Middlesex",645000,4,Semi-Detached,https://www.rightmove.co.uk/properties/139085222#/?channel=RES_BUY,"Gibbs Gillespie, Harrow Sales",Initial entry,2023-08-25,,2023-10-21,"Pinner, Middlesex"
1882,139085222,2,"Torbay Road, Harrow, Middlesex",625000,4,Semi-Detached,https://www.rightmove.co.uk/properties/139085222#/?channel=RES_BUY,"Gibbs Gillespie, Harrow Sales",Reduced,2023-10-05,,2023-10-21,"Pinner, Middlesex"
718,139085234,1,"Chamberlain Lane, Pinner, Middlesex",540000,3,End of Terrace,https://www.rightmove.co.uk/properties/139085234#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",Initial entry,2023-08-25,,2023-10-19,"Pinner, Middlesex"
719,139085234,2,"Chamberlain Lane, Pinner, Middlesex",540000,3,End of Terrace,https://www.rightmove.co.uk/properties/139085234#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
2002,139100573,1,"Warham Road, Harrow",599950,3,Semi-Detached,https://www.rightmove.co.uk/properties/139100573#/?channel=RES_BUY,"Rawlinson Gold, Harrow Town Centre - Sales",Initial entry,2023-09-18,,2023-10-21,"Pinner, Middlesex"
2003,139100573,2,"Warham Road, Harrow",599950,3,Semi-Detached,https://www.rightmove.co.uk/properties/139100573#/?channel=RES_BUY,"Rawlinson Gold, Harrow Town Centre - Sales",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
1444,139101074,1,"Northumberland Road, Harrow",700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139101074#/?channel=RES_BUY,"Bennett Holmes, Northolt",Initial entry,2023-08-25,,2023-10-21,"Pinner, Middlesex"
1445,139101074,2,"Northumberland Road, Harrow",700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139101074#/?channel=RES_BUY,"Bennett Holmes, Northolt",UNDER OFFER,2023-10-21,,2023-10-21,"Pinner, Middlesex"
399,139101998,1,"Cedar Drive, Hatch End",1250000,5,Detached,https://www.rightmove.co.uk/properties/139101998#/?channel=RES_BUY,"David Charles, Pinner",Initial entry,2023-08-25,,2023-10-19,"Pinner, Middlesex"
2123,139104425,1,"Holyrood Avenue, Harrow, HA2",595000,4,Semi-Detached,https://www.rightmove.co.uk/properties/139104425#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Initial entry,2023-08-25,,2023-10-21,"Pinner, Middlesex"
2124,139104425,2,"Holyrood Avenue, Harrow, HA2",575000,4,Semi-Detached,https://www.rightmove.co.uk/properties/139104425#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Reduced,2023-09-11,,2023-10-21,"Pinner, Middlesex"
3448,139105487,1,"Epsom Road, Epsom, KT17",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139105487#/?channel=RES_BUY,"Hamptons, Epsom & Banstead",Initial entry,2023-08-26,,2023-10-21,"Sutton, Surrey"
3449,139105487,2,"Epsom Road, Epsom, KT17",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139105487#/?channel=RES_BUY,"Hamptons, Epsom & Banstead",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
2319,139105502,1,"The Green, Epsom, KT17",1450000,4,Detached,https://www.rightmove.co.uk/properties/139105502#/?channel=RES_BUY,"Hamptons, Epsom & Banstead",Initial entry,2023-08-26,,2023-10-21,"Sutton, Surrey"
2320,139105502,2,"The Green, Epsom, KT17",1450000,4,Detached,https://www.rightmove.co.uk/properties/139105502#/?channel=RES_BUY,"Hamptons, Epsom & Banstead",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
2365,139105673,1,"Higher Green, Epsom, KT17",1250000,4,Detached,https://www.rightmove.co.uk/properties/139105673#/?channel=RES_BUY,"Hamptons, Epsom & Banstead",Initial entry,2023-08-26,,2023-10-21,"Sutton, Surrey"
2366,139105673,2,"Higher Green, Epsom, KT17",1250000,4,Detached,https://www.rightmove.co.uk/properties/139105673#/?channel=RES_BUY,"Hamptons, Epsom & Banstead",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
2340,139105868,1,"High View, Sutton, SM2",1350000,5,Detached,https://www.rightmove.co.uk/properties/139105868#/?channel=RES_BUY,"Hamptons, Epsom & Banstead",Initial entry,2023-08-26,,2023-10-21,"Sutton, Surrey"
2341,139105868,2,"High View, Sutton, SM2",1350000,5,Detached,https://www.rightmove.co.uk/properties/139105868#/?channel=RES_BUY,"Hamptons, Epsom & Banstead",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
3217,139107329,1,"Gander Green Lane, Sutton",725000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139107329#/?channel=RES_BUY,"Williams Harlow, Cheam Village",Initial entry,2023-08-25,,2023-10-21,"Sutton, Surrey"
3218,139107329,2,"Gander Green Lane, Sutton",690000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139107329#/?channel=RES_BUY,"Williams Harlow, Cheam Village",Reduced,2023-09-18,,2023-10-21,"Sutton, Surrey"
3776,139107419,1,"Pembury Avenue, Worcester Park, KT4",600000,3,End of Terrace,https://www.rightmove.co.uk/properties/139107419#/?channel=RES_BUY,"Andrews Estate Agents, Worcester Park",Initial entry,2023-08-26,,2023-10-21,"Sutton, Surrey"
3777,139107419,2,"Pembury Avenue, Worcester Park, KT4",600000,3,End of Terrace,https://www.rightmove.co.uk/properties/139107419#/?channel=RES_BUY,"Andrews Estate Agents, Worcester Park",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
3142,139109507,1,"Mulgrave Road, Cheam, Sutton, SM2",700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139109507#/?channel=RES_BUY,"Winkworth, Cheam",Initial entry,2023-08-25,,2023-10-21,"Sutton, Surrey"
3143,139109507,2,"Mulgrave Road, Cheam, Sutton, SM2",700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139109507#/?channel=RES_BUY,"Winkworth, Cheam",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
653,139112060,1,"The Croft, Pinner, Middlesex",925000,3,Detached,https://www.rightmove.co.uk/properties/139112060#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",Initial entry,2023-08-25,,2023-10-19,"Pinner, Middlesex"
654,139112060,2,"The Croft, Pinner, Middlesex",900000,3,Detached,https://www.rightmove.co.uk/properties/139112060#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",Reduced,2023-09-09,,2023-10-19,"Pinner, Middlesex"
655,139112060,3,"The Croft, Pinner, Middlesex",850000,3,Detached,https://www.rightmove.co.uk/properties/139112060#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",Reduced,2023-10-17,,2023-10-19,"Pinner, Middlesex"
4361,139112060,4,"The Croft, Pinner, Middlesex",900000,3,Detached,https://www.rightmove.co.uk/properties/139112060#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",Reduced,2023-10-23,,2023-10-24,"Pinner, Middlesex"
4362,139112060,5,"The Croft, Pinner, Middlesex",850000,3,Detached,https://www.rightmove.co.uk/properties/139112060#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",Reduced,2023-10-24,,2023-10-24,"Pinner, Middlesex"
4422,139112060,6,"The Croft, Pinner, Middlesex",900000,3,Detached,https://www.rightmove.co.uk/properties/139112060#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",Reduced,2023-10-27,,2023-10-30,"Pinner, Middlesex"
4423,139112060,7,"The Croft, Pinner, Middlesex",850000,3,Detached,https://www.rightmove.co.uk/properties/139112060#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",Reduced,2023-10-27,,2023-10-30,"Pinner, Middlesex"
1221,139112795,1,"Cranley Drive, Ruislip, HA4",820000,3,Detached,https://www.rightmove.co.uk/properties/139112795#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Initial entry,2023-08-25,,2023-10-21,"Pinner, Middlesex"
1222,139112795,2,"Cranley Drive, Ruislip, HA4",795000,3,Detached,https://www.rightmove.co.uk/properties/139112795#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Reduced,2023-09-18,,2023-10-21,"Pinner, Middlesex"
4438,139112795,3,"Cranley Drive, Ruislip, HA4",775000,3,Detached,https://www.rightmove.co.uk/properties/139112795#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Reduced,2023-10-25,,2023-10-30,"Pinner, Middlesex"
120,139118516,1,"Southbourne Close, Pinner, Middlesex",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139118516#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",Initial entry,2023-08-25,,2023-10-19,"Pinner, Middlesex"
121,139118516,2,"Southbourne Close, Pinner, Middlesex",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139118516#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
1854,139124780,1,"Roxeth Green Avenue, Harrow",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139124780#/?channel=RES_BUY,"Brian Cox, North Harrow",Initial entry,2023-08-25,,2023-10-21,"Pinner, Middlesex"
1855,139124780,2,"Roxeth Green Avenue, Harrow",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139124780#/?channel=RES_BUY,"Brian Cox, North Harrow",Reduced,2023-10-20,,2023-10-21,"Pinner, Middlesex"
4083,139125167,1,"Hillcross Avenue, Morden",575000,3,End of Terrace,https://www.rightmove.co.uk/properties/139125167#/?channel=RES_BUY,"Ellisons, Morden",Initial entry,2023-08-25,,2023-10-21,"Sutton, Surrey"
4084,139125167,2,"Hillcross Avenue, Morden",550000,3,End of Terrace,https://www.rightmove.co.uk/properties/139125167#/?channel=RES_BUY,"Ellisons, Morden",Reduced,2023-10-10,,2023-10-21,"Sutton, Surrey"
3709,139125260,1,"Heatherdene Close, Mitcham, CR4",625000,4,House,https://www.rightmove.co.uk/properties/139125260#/?channel=RES_BUY,"Andrews Estate Agents, Mitcham",Initial entry,2023-08-25,,2023-10-21,"Sutton, Surrey"
3710,139125260,2,"Heatherdene Close, Mitcham, CR4",600000,4,House,https://www.rightmove.co.uk/properties/139125260#/?channel=RES_BUY,"Andrews Estate Agents, Mitcham",Reduced,2023-09-12,,2023-10-21,"Sutton, Surrey"
2008,139129352,1,"Boxtree Lane, Harrow Weald",599950,4,Semi-Detached,https://www.rightmove.co.uk/properties/139129352#/?channel=RES_BUY,"Robertson Phillips, North Harrow",Initial entry,2023-08-25,,2023-10-21,"Pinner, Middlesex"
2009,139129352,2,"Boxtree Lane, Harrow Weald",599950,4,Semi-Detached,https://www.rightmove.co.uk/properties/139129352#/?channel=RES_BUY,"Robertson Phillips, North Harrow",UNDER OFFER,2023-10-21,,2023-10-21,"Pinner, Middlesex"
1204,139181207,1,"Elms Road, Harrow, Middlesex, HA3 6BT",800000,5,Semi-Detached,https://www.rightmove.co.uk/properties/139181207#/?channel=RES_BUY,"Benjamin Stevens, Edgware",Initial entry,2023-08-28,,2023-10-21,"Pinner, Middlesex"
1205,139181207,2,"Elms Road, Harrow, Middlesex, HA3 6BT",799950,5,Semi-Detached,https://www.rightmove.co.uk/properties/139181207#/?channel=RES_BUY,"Benjamin Stevens, Edgware",Reduced,2023-10-07,,2023-10-21,"Pinner, Middlesex"
4369,139181207,3,"Elms Road, Harrow, Middlesex, HA3 6BT",780000,5,Semi-Detached,https://www.rightmove.co.uk/properties/139181207#/?channel=RES_BUY,"Benjamin Stevens, Edgware",Reduced,2023-10-24,,2023-10-24,"Pinner, Middlesex"
517,139186421,1,"Cranbourne Drive, Pinner",980000,4,Semi-Detached,https://www.rightmove.co.uk/properties/139186421#/?channel=RES_BUY,"David Charles, Pinner",Initial entry,2023-08-29,,2023-10-19,"Pinner, Middlesex"
4413,139186421,2,"Cranbourne Drive, Pinner",980000,4,Semi-Detached,https://www.rightmove.co.uk/properties/139186421#/?channel=RES_BUY,"David Charles, Pinner",SOLD STC,2023-10-30,,2023-10-30,"Pinner, Middlesex"
2828,139188107,1,"Bradstock Road, Epsom, KT17",800000,3,Detached,https://www.rightmove.co.uk/properties/139188107#/?channel=RES_BUY,"Kaybridge Residential, Stoneleigh",Initial entry,2023-08-31,,2023-10-21,"Sutton, Surrey"
2829,139188107,2,"Bradstock Road, Epsom, KT17",800000,3,Detached,https://www.rightmove.co.uk/properties/139188107#/?channel=RES_BUY,"Kaybridge Residential, Stoneleigh",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
2494,139189493,1,"Northey Avenue, Cheam, Sutton",1000000,4,Detached,https://www.rightmove.co.uk/properties/139189493#/?channel=RES_BUY,"James Bailey Sales & Lettings, Sutton",Initial entry,2023-08-29,,2023-10-21,"Sutton, Surrey"
2495,139189493,2,"Northey Avenue, Cheam, Sutton",1000000,4,Detached,https://www.rightmove.co.uk/properties/139189493#/?channel=RES_BUY,"James Bailey Sales & Lettings, Sutton",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
3785,139190150,1,"Ferndale Road, Banstead",600000,4,Detached,https://www.rightmove.co.uk/properties/139190150#/?channel=RES_BUY,"Williams Harlow, Banstead",Initial entry,2023-08-29,,2023-10-21,"Sutton, Surrey"
3786,139190150,2,"Ferndale Road, Banstead",600000,4,Detached,https://www.rightmove.co.uk/properties/139190150#/?channel=RES_BUY,"Williams Harlow, Banstead",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
1609,139193834,1,"Hide Road, Harrow",670000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139193834#/?channel=RES_BUY,"Rawlinson Gold, Harrow Town Centre - Sales",Initial entry,2023-08-29,,2023-10-21,"Pinner, Middlesex"
1610,139193834,2,"Hide Road, Harrow",670000,3,Semi-Detached,https://www.rightmove.co.uk/properties/139193834#/?channel=RES_BUY,"Rawlinson Gold, Harrow Town Centre - Sales",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
921,139198058,1,"Wood Lane, Ruislip",1000000,4,Detached,https://www.rightmove.co.uk/properties/139198058#/?channel=RES_BUY,"Coopers, Ruislip",Initial entry,2023-08-29,,2023-10-21,"Pinner, Middlesex"
1282,139198988,1,"Weighton Road, Harrow Weald",750000,5,Semi-Detached,https://www.rightmove.co.uk/properties/139198988#/?channel=RES_BUY,"Hinton & Downes, Harrow Weald",Initial entry,2023-08-29,,2023-10-21,"Pinner, Middlesex"
786,139202810,1,Northwood,1499950,4,Detached,https://www.rightmove.co.uk/properties/139202810#/?channel=RES_BUY,"Robsons, Northwood - Sales",Initial entry,2023-08-29,,2023-10-21,"Pinner, Middlesex"
3817,139205525,1,"Eastway, Morden, Surrey",650000,3,Terraced,https://www.rightmove.co.uk/properties/139205525#/?channel=RES_BUY,"Cubitt & West, Sutton",Initial entry,2023-08-30,,2023-10-21,"Sutton, Surrey"
3818,139205525,2,"Eastway, Morden, Surrey",600000,3,Terraced,https://www.rightmove.co.uk/properties/139205525#/?channel=RES_BUY,"Cubitt & West, Sutton",Reduced,2023-10-18,,2023-10-21,"Sutton, Surrey"
3679,139211996,1,"Harrow Road, Carshalton Beeches",650000,3,House,https://www.rightmove.co.uk/properties/139211996#/?channel=RES_BUY,"Watson Homes, Carshalton",Initial entry,2023-08-29,,2023-10-21,"Sutton, Surrey"
3680,139211996,2,"Harrow Road, Carshalton Beeches",600000,3,House,https://www.rightmove.co.uk/properties/139211996#/?channel=RES_BUY,"Watson Homes, Carshalton",Reduced,2023-09-02,,2023-10-21,"Sutton, Surrey"
3681,139211996,3,"Harrow Road, Carshalton Beeches",600000,3,House,https://www.rightmove.co.uk/properties/139211996#/?channel=RES_BUY,"Watson Homes, Carshalton",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
2433,139214168,1,"Quarry Park Road, Cheam, Sutton, SM1",1100000,4,Semi-Detached,https://www.rightmove.co.uk/properties/139214168#/?channel=RES_BUY,"Fine & Country, Cheam",Initial entry,2023-08-29,,2023-10-21,"Sutton, Surrey"
