Property_Unique_Number,Version_Number,Address,Price,Bed_Rooms,Property_Type,Property_Url,Agent_Name,Property_Status,Status_Date,Featured,Run_Date,Location
138377198,2,"The Glade, Stoneleigh",700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138377198#/?channel=RES_BUY,"Cromwells Estate Agents, Worcester Park",Reduced,2023-09-15,,2023-10-21,"Sutton, Surrey"
138377198,3,"The Glade, Stoneleigh",685000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138377198#/?channel=RES_BUY,"Cromwells Estate Agents, Worcester Park",Reduced,2023-10-09,,2023-10-21,"Sutton, Surrey"
138384044,1,"Hillview Road, Hatch End",1350000,5,Detached,https://www.rightmove.co.uk/properties/138384044#/?channel=RES_BUY,"Robertson Phillips, Hatch End",Initial entry,2023-08-07,,2023-10-19,"Pinner, Middlesex"
138384044,2,"Hillview Road, Hatch End",1250000,5,Detached,https://www.rightmove.co.uk/properties/138384044#/?channel=RES_BUY,"Robertson Phillips, Hatch End",Reduced,2023-09-29,,2023-10-19,"Pinner, Middlesex"
138384044,3,"Hillview Road, Hatch End",1185000,5,Detached,https://www.rightmove.co.uk/properties/138384044#/?channel=RES_BUY,"Robertson Phillips, Hatch End",Reduced,2023-10-26,,2023-10-30,"Pinner, Middlesex"
138388418,1,"Royston Grove, Pinner",1500000,5,Detached,https://www.rightmove.co.uk/properties/138388418#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",Initial entry,2023-08-07,,2023-10-19,"Pinner, Middlesex"
138388418,2,"Royston Grove, Pinner",1500000,5,Detached,https://www.rightmove.co.uk/properties/138388418#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
138388424,1,"Wilder Close, Eastcote, Middlesex, HA4",849950,4,Detached,https://www.rightmove.co.uk/properties/138388424#/?channel=RES_BUY,"Robert Cooper & Co, Eastcote",Initial entry,2023-08-07,,2023-10-21,"Pinner, Middlesex"
138396551,1,"Whitegate Gardens, Harrow, Middlesex",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138396551#/?channel=RES_BUY,"Gibbs Gillespie, Stanmore Sales",Initial entry,2023-08-08,,2023-10-21,"Pinner, Middlesex"
138396551,2,"Whitegate Gardens, Harrow, Middlesex",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138396551#/?channel=RES_BUY,"Gibbs Gillespie, Stanmore Sales",Reduced,2023-10-10,,2023-10-21,"Pinner, Middlesex"
138396788,1,"Northey Avenue, Cheam, Surrey, SM2",725000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138396788#/?channel=RES_BUY,"Winkworth, Cheam",Initial entry,2023-08-09,,2023-10-21,"Sutton, Surrey"
138403181,1,"Devonshire Road, Hatch End, Pinner, HA5",1100000,4,Detached,https://www.rightmove.co.uk/properties/138403181#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-08-08,,2023-10-19,"Pinner, Middlesex"
138411740,1,"Northwood, Middlesex, HA6",800000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138411740#/?channel=RES_BUY,"Chancellors, Northwood",Initial entry,2023-08-08,,2023-10-19,"Pinner, Middlesex"
138415196,1,"Commonfield Road, Banstead",800000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138415196#/?channel=RES_BUY,"Ralph James Estate Agents, Banstead",Initial entry,2023-08-08,,2023-10-21,"Sutton, Surrey"
138415196,2,"Commonfield Road, Banstead",800000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138415196#/?channel=RES_BUY,"Ralph James Estate Agents, Banstead",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138418784,1,"Aragon Avenue, Epsom",975000,4,Detached,https://www.rightmove.co.uk/properties/138418784#/?channel=RES_BUY,"The Personal Agent, Epsom",Initial entry,2023-08-08,,2023-10-21,"Sutton, Surrey"
138418784,2,"Aragon Avenue, Epsom",975000,4,Detached,https://www.rightmove.co.uk/properties/138418784#/?channel=RES_BUY,"The Personal Agent, Epsom",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138421538,1,"Rayners Lane, Pinner, HA5",1050000,4,Detached,https://www.rightmove.co.uk/properties/138421538#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-08-08,,2023-10-19,"Pinner, Middlesex"
138421538,2,"Rayners Lane, Pinner, HA5",1000000,4,Detached,https://www.rightmove.co.uk/properties/138421538#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-08-14,,2023-10-19,"Pinner, Middlesex"
138421538,3,"Rayners Lane, Pinner, HA5",1050000,4,Detached,https://www.rightmove.co.uk/properties/138421538#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-08-15,,2023-10-19,"Pinner, Middlesex"
138421538,4,"Rayners Lane, Pinner, HA5",1000000,4,Detached,https://www.rightmove.co.uk/properties/138421538#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-08-15,,2023-10-19,"Pinner, Middlesex"
138421538,5,"Rayners Lane, Pinner, HA5",950000,4,Detached,https://www.rightmove.co.uk/properties/138421538#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-10-09,,2023-10-19,"Pinner, Middlesex"
138421619,1,"Sylvia Avenue, Pinner, Middlesex",700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138421619#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",Initial entry,2023-08-08,,2023-10-19,"Pinner, Middlesex"
138421619,2,"Sylvia Avenue, Pinner, Middlesex",675000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138421619#/?channel=RES_BUY,"Gibbs Gillespie, Pinner Sales",Reduced,2023-08-31,,2023-10-19,"Pinner, Middlesex"
138423965,1,"Arundel Avenue, East Ewell",1250000,4,Detached,https://www.rightmove.co.uk/properties/138423965#/?channel=RES_BUY,"Mark Anthony Estate Agents, Ewell",Initial entry,2023-08-08,,2023-10-21,"Sutton, Surrey"
138423965,2,"Arundel Avenue, East Ewell",1250000,4,Detached,https://www.rightmove.co.uk/properties/138423965#/?channel=RES_BUY,"Mark Anthony Estate Agents, Ewell",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138426179,1,"Priory Avenue, Cheam, Sutton, SM3",650000,3,End of Terrace,https://www.rightmove.co.uk/properties/138426179#/?channel=RES_BUY,"Winkworth, Cheam",Initial entry,2023-08-08,,2023-10-21,"Sutton, Surrey"
138426179,2,"Priory Avenue, Cheam, Sutton, SM3",625000,3,End of Terrace,https://www.rightmove.co.uk/properties/138426179#/?channel=RES_BUY,"Winkworth, Cheam",Reduced,2023-09-30,,2023-10-21,"Sutton, Surrey"
138426179,3,"Priory Avenue, Cheam, Sutton, SM3",625000,3,End of Terrace,https://www.rightmove.co.uk/properties/138426179#/?channel=RES_BUY,"Winkworth, Cheam",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138428138,1,"Furzedown Road, South Sutton",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138428138#/?channel=RES_BUY,"Cromwells Estate Agents, Carshalton Beeches",Initial entry,2023-08-08,,2023-10-21,"Sutton, Surrey"
138428138,2,"Furzedown Road, South Sutton",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138428138#/?channel=RES_BUY,"Cromwells Estate Agents, Carshalton Beeches",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138436562,1,"Bradford Drive, Epsom, KT19",825000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138436562#/?channel=RES_BUY,"Kaybridge Residential, Stoneleigh",Initial entry,2023-08-08,,2023-10-21,"Sutton, Surrey"
138436562,2,"Bradford Drive, Epsom, KT19",780000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138436562#/?channel=RES_BUY,"Kaybridge Residential, Stoneleigh",Reduced,2023-09-18,,2023-10-21,"Sutton, Surrey"
138444677,1,"Parkfield Avenue, North Harrow",700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138444677#/?channel=RES_BUY,"Robertson Phillips, North Harrow",Initial entry,2023-08-09,,2023-10-21,"Pinner, Middlesex"
138445337,1,"Glenfield Road, Banstead, Surrey, SM7",650000,3,Terraced,https://www.rightmove.co.uk/properties/138445337#/?channel=RES_BUY,"Winkworth, Banstead",Initial entry,2023-08-09,,2023-10-21,"Sutton, Surrey"
138445337,2,"Glenfield Road, Banstead, Surrey, SM7",600000,3,Terraced,https://www.rightmove.co.uk/properties/138445337#/?channel=RES_BUY,"Winkworth, Banstead",Reduced,2023-10-05,,2023-10-21,"Sutton, Surrey"
138449387,1,"Higher Drive, Banstead",1375000,5,Detached,https://www.rightmove.co.uk/properties/138449387#/?channel=RES_BUY,"The Personal Agent, Banstead",Initial entry,2023-08-09,,2023-10-21,"Sutton, Surrey"
138449387,2,"Higher Drive, Banstead",1375000,5,Detached,https://www.rightmove.co.uk/properties/138449387#/?channel=RES_BUY,"The Personal Agent, Banstead",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138450074,1,"Brunswick Close, Epsom, Surrey, KT17",900000,4,Detached,https://www.rightmove.co.uk/properties/138450074#/?channel=RES_BUY,"Eastons Ltd, Land",Initial entry,2023-08-10,,2023-10-21,"Sutton, Surrey"
138450074,2,"Brunswick Close, Epsom, Surrey, KT17",900000,4,Detached,https://www.rightmove.co.uk/properties/138450074#/?channel=RES_BUY,"Eastons Ltd, Land",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138451412,1,"Nugents Park, Pinner, HA5",1995000,5,Semi-Detached,https://www.rightmove.co.uk/properties/138451412#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Initial entry,2023-08-09,,2023-10-19,"Pinner, Middlesex"
138451412,2,"Nugents Park, Pinner, HA5",1750000,5,Semi-Detached,https://www.rightmove.co.uk/properties/138451412#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Reduced,2023-09-14,,2023-10-19,"Pinner, Middlesex"
138452645,1,Leechcroft Road,550000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138452645#/?channel=RES_BUY,"Hunters, Carshalton",Initial entry,2023-08-09,,2023-10-21,"Sutton, Surrey"
138452645,2,Leechcroft Road,550000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138452645#/?channel=RES_BUY,"Hunters, Carshalton",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138454499,1,"Collingwood Road, Sutton",695000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138454499#/?channel=RES_BUY,"Cromwells Estate Agents, Cheam - Sales",Initial entry,2023-08-19,,2023-10-21,"Sutton, Surrey"
138454499,2,"Collingwood Road, Sutton",695000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138454499#/?channel=RES_BUY,"Cromwells Estate Agents, Cheam - Sales",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
138462665,1,"Kings Road, Rayners Lane, HA2",700000,4,End of Terrace,https://www.rightmove.co.uk/properties/138462665#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Initial entry,2023-08-09,,2023-10-21,"Pinner, Middlesex"
138465209,1,"Coombe Drive, Ruislip, HA4",600000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138465209#/?channel=RES_BUY,"Coopers, Ruislip Manor",Initial entry,2023-08-09,,2023-10-21,"Pinner, Middlesex"
138465209,2,"Coombe Drive, Ruislip, HA4",600000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138465209#/?channel=RES_BUY,"Coopers, Ruislip Manor",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
138478553,1,"Kingshill Avenue, Worcester Park",550000,3,Terraced,https://www.rightmove.co.uk/properties/138478553#/?channel=RES_BUY,"Cromwells Estate Agents, Worcester Park",Initial entry,2023-08-09,,2023-10-21,"Sutton, Surrey"
138478553,2,"Kingshill Avenue, Worcester Park",525000,3,Terraced,https://www.rightmove.co.uk/properties/138478553#/?channel=RES_BUY,"Cromwells Estate Agents, Worcester Park",Reduced,2023-09-14,,2023-10-21,"Sutton, Surrey"
138480107,1,"Cypress Way, Banstead",650000,3,Link Detached House,https://www.rightmove.co.uk/properties/138480107#/?channel=RES_BUY,"The Personal Agent, Banstead",Initial entry,2023-08-10,,2023-10-21,"Sutton, Surrey"
138480107,2,"Cypress Way, Banstead",625000,3,Link Detached House,https://www.rightmove.co.uk/properties/138480107#/?channel=RES_BUY,"The Personal Agent, Banstead",Reduced,2023-09-15,,2023-10-21,"Sutton, Surrey"
138481238,1,"Ringstead Road, Sutton",700000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138481238#/?channel=RES_BUY,"Christies, Sutton",Initial entry,2023-08-10,,2023-10-21,"Sutton, Surrey"
138481238,2,"Ringstead Road, Sutton",675000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138481238#/?channel=RES_BUY,"Christies, Sutton",Reduced,2023-10-06,,2023-10-21,"Sutton, Surrey"
138481238,3,"Ringstead Road, Sutton",675000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138481238#/?channel=RES_BUY,"Christies, Sutton",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138486656,1,"Glover Road, Pinner, HA5",1100000,4,Detached,https://www.rightmove.co.uk/properties/138486656#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-08-10,,2023-10-19,"Pinner, Middlesex"
138486656,2,"Glover Road, Pinner, HA5",1100000,4,Detached,https://www.rightmove.co.uk/properties/138486656#/?channel=RES_BUY,"Robsons, Pinner",UNDER OFFER,2023-10-19,,2023-10-19,"Pinner, Middlesex"
138491285,1,"Roxborough Road, Harrow Central",650000,5,Detached,https://www.rightmove.co.uk/properties/138491285#/?channel=RES_BUY,"Bloxham Partnership, Harrow on the Hill",Initial entry,2023-08-10,,2023-10-21,"Pinner, Middlesex"
138491285,2,"Roxborough Road, Harrow Central",625000,5,Detached,https://www.rightmove.co.uk/properties/138491285#/?channel=RES_BUY,"Bloxham Partnership, Harrow on the Hill",Reduced,2023-09-18,,2023-10-21,"Pinner, Middlesex"
138491285,3,"Roxborough Road, Harrow Central",625000,5,Detached,https://www.rightmove.co.uk/properties/138491285#/?channel=RES_BUY,"Bloxham Partnership, Harrow on the Hill",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
138503972,1,"Winkworth Road, Banstead",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138503972#/?channel=RES_BUY,"Ralph James Estate Agents, Banstead",Initial entry,2023-08-10,,2023-10-21,"Sutton, Surrey"
138503972,2,"Winkworth Road, Banstead",725000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138503972#/?channel=RES_BUY,"Ralph James Estate Agents, Banstead",Reduced,2023-10-11,,2023-10-21,"Sutton, Surrey"
138505937,1,"Acacia Avenue, Ruislip, Middlesex",885000,4,Detached,https://www.rightmove.co.uk/properties/138505937#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Sales",Initial entry,2023-08-10,,2023-10-21,"Pinner, Middlesex"
138505937,2,"Acacia Avenue, Ruislip, Middlesex",885000,4,Detached,https://www.rightmove.co.uk/properties/138505937#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Sales",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
138535751,1,"Milne Feild, Hatch End, Pinner, HA5",1200000,5,Semi-Detached,https://www.rightmove.co.uk/properties/138535751#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-08-11,,2023-10-19,"Pinner, Middlesex"
138535751,2,"Milne Feild, Hatch End, Pinner, HA5",1200000,5,Semi-Detached,https://www.rightmove.co.uk/properties/138535751#/?channel=RES_BUY,"Robsons, Pinner",UNDER OFFER,2023-10-19,,2023-10-19,"Pinner, Middlesex"
138548183,1,"Beatrice Close, Pinner, HA5",595000,4,End of Terrace,https://www.rightmove.co.uk/properties/138548183#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Initial entry,2023-08-11,,2023-10-19,"Pinner, Middlesex"
138548183,2,"Beatrice Close, Pinner, HA5",590000,4,End of Terrace,https://www.rightmove.co.uk/properties/138548183#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Reduced,2023-08-11,,2023-10-19,"Pinner, Middlesex"
138548183,3,"Beatrice Close, Pinner, HA5",570000,4,End of Terrace,https://www.rightmove.co.uk/properties/138548183#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Reduced,2023-09-26,,2023-10-19,"Pinner, Middlesex"
138548183,4,"Beatrice Close, Pinner, HA5",550000,4,End of Terrace,https://www.rightmove.co.uk/properties/138548183#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Reduced,2023-10-24,,2023-10-24,"Pinner, Middlesex"
138549128,1,"Broadwood Avenue, Ruislip",1050000,5,Detached,https://www.rightmove.co.uk/properties/138549128#/?channel=RES_BUY,"Gibson Honey, Ruislip - Sales",Initial entry,2023-08-11,,2023-10-21,"Pinner, Middlesex"
138549128,2,"Broadwood Avenue, Ruislip",950000,5,Detached,https://www.rightmove.co.uk/properties/138549128#/?channel=RES_BUY,"Gibson Honey, Ruislip - Sales",Reduced,2023-09-18,,2023-10-21,"Pinner, Middlesex"
138552200,1,"Brighton Road, Banstead",1140000,4,Detached,https://www.rightmove.co.uk/properties/138552200#/?channel=RES_BUY,"Williams Harlow, Banstead",Initial entry,2023-08-11,,2023-10-21,"Sutton, Surrey"
138552200,2,"Brighton Road, Banstead",1125000,4,Detached,https://www.rightmove.co.uk/properties/138552200#/?channel=RES_BUY,"Williams Harlow, Banstead",Reduced,2023-08-19,,2023-10-21,"Sutton, Surrey"
138552200,3,"Brighton Road, Banstead",1140000,4,Detached,https://www.rightmove.co.uk/properties/138552200#/?channel=RES_BUY,"Williams Harlow, Banstead",Reduced,2023-08-29,,2023-10-21,"Sutton, Surrey"
138552200,4,"Brighton Road, Banstead",1125000,4,Detached,https://www.rightmove.co.uk/properties/138552200#/?channel=RES_BUY,"Williams Harlow, Banstead",Reduced,2023-08-29,,2023-10-21,"Sutton, Surrey"
138555122,1,"Tudor Drive, Morden",635000,3,End of Terrace,https://www.rightmove.co.uk/properties/138555122#/?channel=RES_BUY,"Ellisons, Morden",Initial entry,2023-08-11,,2023-10-21,"Sutton, Surrey"
138556187,1,"Longdown Lane North, Epsom, KT17",1500000,5,Detached,https://www.rightmove.co.uk/properties/138556187#/?channel=RES_BUY,"Cairds The Estate Agents, Epsom - SALES",Initial entry,2023-08-11,,2023-10-21,"Sutton, Surrey"
138556187,2,"Longdown Lane North, Epsom, KT17",1500000,5,Detached,https://www.rightmove.co.uk/properties/138556187#/?channel=RES_BUY,"Cairds The Estate Agents, Epsom - SALES",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138565916,1,"Leamington Avenue, Morden, SM4",700000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138565916#/?channel=RES_BUY,"Goodfellows, Morden",Initial entry,2023-08-11,,2023-10-21,"Sutton, Surrey"
138565916,2,"Leamington Avenue, Morden, SM4",675000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138565916#/?channel=RES_BUY,"Goodfellows, Morden",Reduced,2023-09-27,,2023-10-21,"Sutton, Surrey"
138565916,3,"Leamington Avenue, Morden, SM4",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138565916#/?channel=RES_BUY,"Goodfellows, Morden",Reduced,2023-10-20,,2023-10-21,"Sutton, Surrey"
138568850,1,"Heath Drive, Sutton",1500000,5,Detached,https://www.rightmove.co.uk/properties/138568850#/?channel=RES_BUY,"Williams Harlow, Cheam Village",Initial entry,2023-08-11,,2023-10-21,"Sutton, Surrey"
138568850,2,"Heath Drive, Sutton",1450000,5,Detached,https://www.rightmove.co.uk/properties/138568850#/?channel=RES_BUY,"Williams Harlow, Cheam Village",Reduced,2023-09-15,,2023-10-21,"Sutton, Surrey"
138568850,3,"Heath Drive, Sutton",1450000,5,Detached,https://www.rightmove.co.uk/properties/138568850#/?channel=RES_BUY,"Williams Harlow, Cheam Village",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138576986,1,"Morden Way, Sutton, SM3",650000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138576986#/?channel=RES_BUY,"Purplebricks, covering Sutton",Initial entry,2023-08-12,,2023-10-21,"Sutton, Surrey"
138576986,2,"Morden Way, Sutton, SM3",640000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138576986#/?channel=RES_BUY,"Purplebricks, covering Sutton",Reduced,2023-10-09,,2023-10-21,"Sutton, Surrey"
138576986,3,"Morden Way, Sutton, SM3",640000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138576986#/?channel=RES_BUY,"Purplebricks, covering Sutton",UNDER OFFER,2023-10-21,,2023-10-21,"Sutton, Surrey"
138578345,1,"Nibthwaite Road, Harrow",850000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138578345#/?channel=RES_BUY,"Brian Cox, Harrow",Initial entry,2023-08-12,,2023-10-21,"Pinner, Middlesex"
138578345,2,"Nibthwaite Road, Harrow",825000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138578345#/?channel=RES_BUY,"Brian Cox, Harrow",Reduced,2023-09-05,,2023-10-21,"Pinner, Middlesex"
138580964,1,"Stanley Park Road, Carshalton",700000,3,Detached,https://www.rightmove.co.uk/properties/138580964#/?channel=RES_BUY,"Mark Coysh, Ashtead",Initial entry,2023-08-12,,2023-10-21,"Sutton, Surrey"
138580964,2,"Stanley Park Road, Carshalton",700000,3,Detached,https://www.rightmove.co.uk/properties/138580964#/?channel=RES_BUY,"Mark Coysh, Ashtead",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138594926,1,"Vale Road, Worcester Park, Surrey, KT4",560000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138594926#/?channel=RES_BUY,"Andrews Estate Agents, Worcester Park",Initial entry,2023-08-18,,2023-10-21,"Sutton, Surrey"
138594926,2,"Vale Road, Worcester Park, Surrey, KT4",560000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138594926#/?channel=RES_BUY,"Andrews Estate Agents, Worcester Park",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138599870,1,"Caverleigh Way, Worcester Park, KT4",565000,3,End of Terrace,https://www.rightmove.co.uk/properties/138599870#/?channel=RES_BUY,"Kaybridge Residential, Stoneleigh",Initial entry,2023-08-14,,2023-10-21,"Sutton, Surrey"
138599870,2,"Caverleigh Way, Worcester Park, KT4",550000,3,End of Terrace,https://www.rightmove.co.uk/properties/138599870#/?channel=RES_BUY,"Kaybridge Residential, Stoneleigh",Reduced,2023-09-25,,2023-10-21,"Sutton, Surrey"
138601565,1,"Selby Road, Carshalton",520000,4,End of Terrace,https://www.rightmove.co.uk/properties/138601565#/?channel=RES_BUY,"Paul Graham, Carshalton",Initial entry,2023-08-14,,2023-10-21,"Sutton, Surrey"
138601565,2,"Selby Road, Carshalton",520000,4,End of Terrace,https://www.rightmove.co.uk/properties/138601565#/?channel=RES_BUY,"Paul Graham, Carshalton",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138606332,1,"Pinner Road, Harrow, Middlesex",795000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138606332#/?channel=RES_BUY,"Gibbs Gillespie, Harrow Sales",Initial entry,2023-08-14,,2023-10-21,"Pinner, Middlesex"
138606332,2,"Pinner Road, Harrow, Middlesex",750000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138606332#/?channel=RES_BUY,"Gibbs Gillespie, Harrow Sales",Reduced,2023-09-11,,2023-10-21,"Pinner, Middlesex"
138612113,1,"Hillcroft Crescent, Oxhey Hall, Watford",775000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138612113#/?channel=RES_BUY,"Gibbs Gillespie, Northwood Sales",Initial entry,2023-08-14,,2023-10-21,"Pinner, Middlesex"
138612113,2,"Hillcroft Crescent, Oxhey Hall, Watford",750000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138612113#/?channel=RES_BUY,"Gibbs Gillespie, Northwood Sales",Reduced,2023-09-23,,2023-10-21,"Pinner, Middlesex"
138619307,1,"College Drive, Ruislip, Middlesex",899950,3,Detached,https://www.rightmove.co.uk/properties/138619307#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Sales",Initial entry,2023-08-14,,2023-10-21,"Pinner, Middlesex"
138619307,2,"College Drive, Ruislip, Middlesex",870000,3,Detached,https://www.rightmove.co.uk/properties/138619307#/?channel=RES_BUY,"Gibbs Gillespie, Ruislip Sales",Reduced,2023-10-25,,2023-10-30,"Pinner, Middlesex"
138626582,1,"Malden Road, Sutton",580000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138626582#/?channel=RES_BUY,"Cromwells Estate Agents, Cheam - Sales",Initial entry,2023-08-14,,2023-10-21,"Sutton, Surrey"
138626582,2,"Malden Road, Sutton",565000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138626582#/?channel=RES_BUY,"Cromwells Estate Agents, Cheam - Sales",Reduced,2023-10-16,,2023-10-21,"Sutton, Surrey"
138627419,1,"Deane Croft Road, Pinner",780000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138627419#/?channel=RES_BUY,"Andrew Pearce, Eastcote",Initial entry,2023-08-14,,2023-10-19,"Pinner, Middlesex"
138635942,1,"St Philips Avenue, Worcester Park",750000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138635942#/?channel=RES_BUY,"SeOUL Estate Agents, New Malden",Initial entry,2023-08-14,,2023-10-21,"Sutton, Surrey"
138635942,2,"St Philips Avenue, Worcester Park",730000,4,Semi-Detached,https://www.rightmove.co.uk/properties/138635942#/?channel=RES_BUY,"SeOUL Estate Agents, New Malden",Reduced,2023-09-26,,2023-10-21,"Sutton, Surrey"
138636434,1,"Hillview Road, Pinner, HA5",1150000,5,Semi-Detached,https://www.rightmove.co.uk/properties/138636434#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-08-14,,2023-10-19,"Pinner, Middlesex"
138650468,1,"Walnut Grove, Banstead",1150000,5,Detached,https://www.rightmove.co.uk/properties/138650468#/?channel=RES_BUY,"The Personal Agent, Banstead",Initial entry,2023-08-15,,2023-10-21,"Sutton, Surrey"
138650468,2,"Walnut Grove, Banstead",1100000,5,Detached,https://www.rightmove.co.uk/properties/138650468#/?channel=RES_BUY,"The Personal Agent, Banstead",Reduced,2023-09-20,,2023-10-21,"Sutton, Surrey"
138650468,3,"Walnut Grove, Banstead",1100000,5,Detached,https://www.rightmove.co.uk/properties/138650468#/?channel=RES_BUY,"The Personal Agent, Banstead",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
138660590,1,"Park Way, Ruislip, HA4",850000,4,End of Terrace,https://www.rightmove.co.uk/properties/138660590#/?channel=RES_BUY,"Lawrence Rand, Ruislip",Initial entry,2023-08-15,,2023-10-21,"Pinner, Middlesex"
138661439,1,"Lynmouth Avenue, Morden",550000,3,Terraced,https://www.rightmove.co.uk/properties/138661439#/?channel=RES_BUY,"Cromwells Estate Agents, Worcester Park",Initial entry,2023-08-15,,2023-10-21,"Sutton, Surrey"
138661826,1,"Blagrove Crescent, Ruislip",1425000,6,Detached,https://www.rightmove.co.uk/properties/138661826#/?channel=RES_BUY,"Andrew Pearce, Eastcote",Initial entry,2023-08-15,,2023-10-19,"Pinner, Middlesex"
138661826,2,"Blagrove Crescent, Ruislip",1425000,6,Detached,https://www.rightmove.co.uk/properties/138661826#/?channel=RES_BUY,"Andrew Pearce, Eastcote",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
138665108,1,"Evelyn Drive, Pinner, HA5",825000,3,Semi-Detached,https://www.rightmove.co.uk/properties/138665108#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2023-08-15,,2023-10-19,"Pinner, Middlesex"
